gender,age,race,education,marital_status,income,num_meals_not_home,num_meals_fast_food,num_ready_foods_30_days,num_frozen_foods_30_days
2,20,4,3,3,2.33,14,8,2,0
2,75,2,2,3,0.07,0,0,0,0
2,41,4,3,2,0.38,11,11,5,7
2,53,4,4,3,5.0,20,0,0,0
2,66,4,5,2,2.11,3,1,2,0
1,20,3,3,1,5.0,0,0,0,0
2,51,4,4,1,3.18,0,0,3,2
1,55,2,4,1,4.81,6,0,5,0
1,39,3,5,1,4.8,7,1,0,0
2,79,2,4,1,5.0,7,2,10,12
1,61,4,3,1,0.65,3,1,2,0
1,80,3,4,1,2.6,1,0,1,3
1,68,6,2,1,1.42,0,0,0,0
1,56,3,4,2,3.85,3,3,3,20
2,42,2,3,2,5.0,1,0,0,0
2,46,1,4,1,5.0,4,4,0,0
1,56,1,5,1,5.0,5,1,6,16
2,73,3,4,2,1.92,0,0,8,0
1,60,4,4,1,0.85,0,0,8,8
1,26,4,4,1,2.78,0,0,1,0
2,56,3,3,1,3.4,3,3,6,2
2,23,3,5,3,0.52,10,3,4,1
1,58,3,5,1,3.32,2,2,0,0
2,21,3,3,1,1.19,6,6,0,5
1,23,2,2,3,0.41,7,7,8,4
2,80,3,2,1,1.91,4,0,0,0
1,69,2,5,1,3.9,1,1,0,0
1,47,3,5,1,3.18,5,3,0,12
2,20,2,4,3,4.34,3,0,3,1
2,71,6,5,2,5.0,0,0,0,0
1,55,3,4,3,1.57,5,4,0,5
1,22,3,5,3,2.79,3,2,2,1
2,73,1,2,1,1.68,0,0,17,0
2,49,3,3,1,5.0,8,3,2,0
2,36,7,4,1,1.42,14,10,0,5
1,65,4,4,1,2.03,2,1,0,0
2,26,1,3,1,1.95,21,0,0,0
2,51,6,3,2,1.47,0,0,0,0
2,53,3,4,2,5.0,3,0,3,0
2,48,2,2,2,0.52,0,0,0,0
2,56,3,3,1,1.72,0,0,0,3
1,68,1,1,1,3.47,0,0,0,0
1,23,6,4,3,1.79,1,0,0,0
2,41,3,4,1,1.99,10,3,2,0
1,36,6,5,3,0.5,0,0,1,0
1,25,4,4,3,1.64,3,1,0,4
2,32,3,4,2,0.85,17,17,10,0
1,61,4,3,1,2.31,1,1,2,1
1,69,3,4,1,4.93,2,0,0,0
1,80,3,5,1,5.0,1,0,0,0
2,31,3,5,1,1.6,1,1,0,0
1,75,7,3,1,0.86,4,2,0,0
1,29,3,5,1,5.0,1,0,8,2
1,64,2,1,1,0.25,1,1,0,1
2,39,3,3,1,1.5,0,0,2,2
2,63,2,4,1,1.36,14,7,8,8
2,48,1,3,1,1.99,4,2,0,2
1,37,2,5,1,3.67,2,1,0,0
1,47,3,5,1,5.0,7,3,8,2
2,41,4,4,2,1.82,3,3,0,1
1,45,3,4,1,5.0,4,1,4,0
1,46,3,5,1,3.69,3,2,0,3
2,61,3,3,1,3.04,1,0,4,0
1,43,3,5,3,2.88,2,2,0,4
1,65,4,1,1,2.0,5,5,0,2
2,22,6,5,3,3.4,10,10,0,0
1,31,3,4,1,0.81,3,3,0,0
2,35,3,4,1,0.93,2,0,0,0
1,70,7,3,1,3.78,2,0,2,1
2,62,7,3,2,0.45,0,0,0,0
2,27,4,5,1,5.0,5,3,0,0
1,24,3,2,1,1.2,2,2,0,21
1,75,3,4,1,3.65,3,0,0,0
2,32,4,5,1,1.67,2,1,0,3
1,23,3,3,3,2.29,2,1,2,30
1,48,6,5,1,4.93,5,1,10,3
2,63,3,3,1,1.79,0,0,0,0
1,46,2,1,2,1.39,7,0,4,0
1,27,6,3,3,3.82,4,0,0,0
2,56,6,5,2,1.15,0,0,0,0
1,46,7,4,2,1.06,1,1,0,0
2,31,3,4,3,1.44,5,3,10,0
2,39,3,2,2,0.78,0,0,0,15
2,43,1,1,2,0.76,2,2,12,0
1,48,4,5,1,5.0,3,0,0,0
2,72,3,4,1,2.04,2,1,0,0
1,36,1,2,1,0.87,0,0,0,0
2,53,1,3,1,2.39,2,2,0,0
2,65,4,4,2,1.2,2,2,10,5
2,36,3,3,3,2.24,5,3,5,1
2,76,3,3,1,2.59,3,0,0,0
2,62,4,2,2,2.55,2,2,0,0
2,23,2,3,1,2.69,0,0,0,10
2,61,1,3,2,1.59,16,3,1,0
2,30,4,3,3,1.44,9,9,0,2
2,60,4,4,1,3.75,3,2,0,0
2,27,1,3,1,1.71,5,0,30,0
2,32,2,4,1,2.65,2,0,0,0
2,43,4,4,1,1.04,10,10,0,0
2,74,6,2,1,4.57,1,0,0,0
1,44,4,3,1,2.78,4,2,0,0
1,62,2,4,1,3.98,3,2,0,0
1,52,6,5,1,5.0,1,1,3,0
1,33,3,3,1,4.0,5,1,0,0
2,55,3,5,1,4.57,10,10,2,0
1,46,7,5,1,5.0,0,0,0,3
2,71,3,4,1,4.56,2,1,0,0
2,38,4,4,2,1.14,2,2,12,0
2,66,1,4,1,4.0,4,1,2,0
2,67,3,4,2,1.72,3,3,0,0
2,48,4,2,3,0.12,0,0,0,0
2,45,3,3,3,3.84,3,1,1,4
2,38,4,5,1,5.0,4,2,0,0
1,76,3,3,2,1.22,1,1,0,4
2,74,3,5,1,5.0,2,0,2,0
2,78,3,4,1,0.73,2,0,0,0
2,80,3,3,2,1.37,3,0,0,0
2,40,4,5,1,5.0,2,1,2,0
2,45,6,5,1,4.69,2,1,0,0
2,39,3,4,2,1.28,14,6,10,21
1,69,4,2,2,0.83,10,7,0,0
2,47,2,5,2,0.48,0,0,0,0
1,68,3,3,1,1.61,3,1,0,0
1,48,3,2,1,5.0,10,10,2,0
2,57,4,4,1,1.73,1,0,0,0
2,38,2,4,1,3.42,7,0,0,0
1,71,3,5,1,2.31,0,0,0,0
1,47,3,2,2,3.19,7,5,2,10
2,60,6,1,2,2.55,2,1,1,0
1,24,4,2,1,0.31,0,0,0,4
1,31,4,4,3,5.0,12,5,15,10
2,28,4,5,3,5.0,21,7,30,4
2,74,3,5,1,5.0,1,0,0,0
1,72,3,4,1,4.65,6,5,0,3
2,67,2,1,1,0.99,0,0,0,0
2,45,1,2,1,0.7,0,0,0,0
2,53,4,5,2,3.08,4,4,0,0
2,31,2,5,1,2.65,1,0,0,0
1,37,6,5,1,4.22,2,0,0,0
2,25,3,4,1,1.63,0,0,0,0
1,80,4,1,2,1.12,0,0,3,0
1,35,1,2,1,1.16,0,0,0,0
1,66,3,4,1,4.22,2,0,0,0
1,80,3,5,2,0.91,0,0,2,4
1,54,4,4,1,4.31,3,3,0,1
2,33,3,5,1,4.85,2,0,0,2
2,53,6,4,1,5.0,1,0,0,0
2,48,4,4,3,2.33,12,5,2,0
1,66,3,3,1,1.48,3,3,5,8
1,38,3,3,1,1.02,2,1,0,12
1,63,4,3,1,1.96,1,1,1,0
1,28,3,2,1,1.2,1,1,5,4
1,49,6,5,2,5.0,14,2,0,1
2,41,2,2,2,1.18,2,0,0,0
2,44,3,5,1,5.0,2,0,3,4
1,55,3,3,1,3.66,3,3,2,0
1,80,6,2,1,0.95,2,2,0,1
2,39,2,5,2,4.43,0,0,3,0
2,69,2,1,1,2.75,1,1,0,0
2,60,6,5,1,3.65,2,1,0,0
2,80,3,4,1,1.48,1,0,6,0
2,80,3,2,1,1.6,1,0,1,2
2,31,7,2,3,1.7,2,1,0,0
1,33,4,3,1,2.18,0,0,0,0
2,65,4,3,2,4.31,3,0,10,0
1,62,1,4,1,3.25,5,3,4,0
2,67,3,5,1,2.96,2,0,0,0
1,27,6,5,3,3.4,7,6,0,0
2,35,2,1,1,2.57,0,0,0,0
1,22,3,4,3,4.29,4,3,0,2
1,67,4,2,2,0.99,14,14,14,12
2,54,2,4,3,3.73,0,0,0,0
1,59,3,4,2,0.74,7,7,0,30
1,80,3,4,1,5.0,0,0,0,0
1,53,1,4,2,0.99,0,0,0,0
2,38,2,3,1,1.89,0,0,0,0
2,61,4,5,2,5.0,5,1,15,5
2,59,6,2,1,0.19,0,0,0,0
2,59,3,3,2,2.96,3,3,0,8
2,25,4,5,3,1.36,0,0,0,2
2,41,3,2,1,3.58,1,0,0,0
2,48,4,5,1,5.0,3,1,7,0
1,55,4,3,2,2.25,5,5,17,0
1,34,3,3,3,1.81,5,5,0,1
1,33,3,4,3,2.24,0,0,0,0
1,61,2,3,1,2.61,2,1,3,0
1,46,7,4,1,1.39,4,3,17,15
2,51,6,4,1,4.57,1,1,0,0
2,40,2,1,1,1.65,0,0,0,0
2,43,4,3,1,0.33,4,4,1,5
2,50,2,4,1,0.76,0,0,0,0
2,44,2,4,1,1.83,1,0,0,0
2,60,4,4,1,2.0,8,4,0,7
1,30,4,4,3,5.0,7,0,4,6
1,80,3,1,2,5.0,1,0,0,0
2,63,4,4,2,4.25,2,2,0,8
1,80,4,1,2,0.99,2,1,2,1
1,51,6,2,1,2.79,0,0,0,0
1,48,3,4,1,5.0,4,4,0,0
1,56,4,3,3,0.38,0,0,0,0
1,29,3,5,1,3.76,1,1,0,0
1,57,1,1,1,0.67,0,0,0,0
2,41,4,5,1,5.0,2,1,0,0
1,31,6,3,3,2.17,0,0,0,12
1,50,3,1,1,2.32,4,4,0,0
1,46,4,5,1,0.92,0,0,0,0
1,62,3,3,1,5.0,3,0,8,4
2,66,2,4,1,1.03,1,0,0,0
2,71,4,3,2,0.1,1,1,0,0
1,24,6,5,3,4.57,2,0,0,1
1,71,1,1,1,0.96,0,0,0,0
2,55,1,3,2,3.63,0,0,5,0
2,22,2,4,3,2.96,2,1,0,0
1,55,2,2,1,1.1,4,4,0,0
2,46,6,4,1,3.85,3,2,1,0
2,21,2,2,1,0.12,3,0,0,0
2,64,2,1,1,0.95,2,2,0,0
2,57,4,4,3,1.6,3,3,0,1
2,48,6,3,1,2.19,1,0,0,2
1,75,1,3,1,1.66,1,0,0,2
2,68,2,4,1,1.73,1,0,0,0
2,62,7,5,2,5.0,5,1,1,0
1,32,2,2,2,0.58,1,1,0,0
1,31,2,1,1,0.73,1,1,0,0
2,41,3,2,1,1.61,2,0,4,0
1,35,2,1,1,1.82,5,5,0,0
1,58,2,1,1,0.41,1,0,0,0
2,23,4,5,3,0.97,0,0,8,0
2,44,6,4,1,4.52,3,0,2,0
1,34,4,5,1,0.8,3,3,4,2
2,80,1,3,1,1.38,2,1,0,0
2,29,3,5,1,5.0,10,1,4,15
2,46,6,5,3,2.49,0,0,21,0
2,33,6,2,1,1.02,0,0,0,1
2,36,1,4,1,2.86,2,2,0,0
2,38,1,4,1,1.45,0,0,0,0
1,40,3,5,3,2.48,0,0,0,0
2,59,6,5,1,4.62,0,0,1,0
1,80,3,4,1,0.73,2,0,0,0
2,41,3,4,1,3.66,3,2,0,4
2,76,4,5,2,1.18,0,0,0,0
1,39,3,4,1,1.24,2,1,0,4
1,63,6,5,1,2.44,1,1,1,2
1,80,7,3,1,1.34,1,1,0,0
1,60,4,4,3,1.48,14,3,5,0
1,51,3,1,2,2.33,0,0,0,0
2,26,6,4,1,2.43,4,2,0,0
1,39,3,5,1,4.22,4,2,0,0
2,39,6,5,1,5.0,1,0,0,0
1,29,1,2,3,2.89,1,1,0,0
1,24,3,3,3,2.61,0,0,1,0
2,65,4,5,2,5.0,4,1,0,0
1,26,4,3,2,0.58,2,2,2,0
1,72,2,4,2,1.08,4,4,8,4
1,64,3,5,1,5.0,2,0,0,4
1,47,2,1,1,0.29,1,0,0,0
2,32,3,3,1,0.71,0,0,5,0
2,69,3,3,1,3.7,1,0,0,0
1,47,1,4,2,0.21,10,5,0,35
2,74,3,3,2,1.16,5,5,3,6
1,43,4,4,1,5.0,5,2,0,0
2,52,1,4,1,5.0,2,1,0,0
2,43,7,3,2,0.12,2,1,0,0
2,75,3,5,2,1.09,1,0,0,1
1,80,3,5,1,5.0,1,1,0,1
1,55,3,4,2,5.0,3,0,0,2
2,44,6,2,1,1.0,0,0,0,0
2,64,7,2,1,1.17,0,0,8,0
1,56,3,4,2,4.0,3,0,4,0
1,71,3,4,1,1.73,2,2,2,1
2,79,3,4,1,3.55,1,1,1,1
1,74,4,3,1,2.23,3,3,0,0
2,60,3,5,1,5.0,2,0,0,0
2,35,4,5,1,2.09,4,2,0,0
2,50,4,5,2,1.17,1,1,0,0
2,80,2,2,2,4.08,0,0,4,0
2,52,1,2,1,2.54,1,1,0,0
2,59,3,3,1,2.59,0,0,0,0
2,61,6,5,1,2.44,1,1,0,0
2,49,6,5,1,5.0,0,0,0,0
1,24,2,3,1,2.98,7,4,21,1
2,66,3,4,1,2.26,1,0,0,0
2,36,4,2,1,0.28,8,8,8,4
2,53,4,4,2,1.24,1,0,2,0
1,48,3,4,1,5.0,16,0,1,1
1,51,6,5,1,4.66,2,0,0,0
2,65,3,3,2,1.61,0,0,5,20
1,80,3,2,2,1.11,3,0,12,0
1,69,1,1,2,1.15,3,3,0,0
2,75,3,4,1,5.0,3,0,4,0
2,53,4,4,2,1.04,4,2,1,0
1,65,7,4,1,1.25,0,0,0,2
1,50,7,5,2,5.0,1,0,1,0
2,69,1,2,1,1.96,0,0,0,0
1,25,3,5,1,2.32,10,0,0,0
2,28,3,4,1,3.25,10,7,15,5
1,47,6,3,1,4.72,5,5,0,0
2,56,1,4,2,3.95,2,2,0,0
1,72,3,4,2,1.24,1,0,0,30
1,63,3,3,1,5.0,2,1,0,1
2,26,4,4,1,4.61,0,0,4,0
1,57,3,2,1,1.22,2,0,0,0
1,64,2,2,1,0.71,2,2,0,0
1,28,3,3,1,2.11,5,5,20,15
1,39,3,1,1,2.77,1,1,5,3
1,51,2,1,1,2.54,2,0,0,0
2,35,2,4,1,5.0,2,2,0,0
1,72,3,4,2,2.06,1,0,1,30
1,47,1,2,3,0.04,14,3,0,0
2,28,3,3,3,0.78,5,2,3,6
1,54,7,4,1,5.0,0,0,28,0
1,39,1,1,1,3.85,2,0,0,0
2,54,6,5,1,5.0,21,14,2,1
2,59,3,3,1,3.13,2,2,0,3
2,73,3,4,1,1.7,2,1,1,0
1,62,2,1,1,0.56,1,1,0,0
1,33,3,3,3,1.65,2,0,4,3
2,46,3,4,1,1.02,1,1,0,1
2,58,2,3,1,1.83,1,0,1,0
2,65,3,3,2,1.66,0,0,0,0
2,61,1,3,1,4.19,3,1,4,0
2,57,4,3,2,3.11,6,3,17,0
1,38,3,4,3,1.28,0,0,0,4
2,56,4,4,3,3.32,3,3,4,0
1,43,4,5,1,5.0,4,4,0,0
1,80,3,5,1,5.0,4,0,0,0
2,49,4,3,1,2.24,5,5,0,0
2,53,4,2,3,0.76,1,1,0,2
2,54,2,4,2,0.92,0,0,0,0
1,73,3,4,2,1.49,3,0,2,2
1,60,4,2,3,0.45,0,0,0,0
1,80,3,2,1,4.37,3,1,0,0
2,30,6,5,3,5.0,2,0,0,0
1,80,3,4,2,2.8,3,2,2,4
2,60,3,3,2,2.02,0,0,1,0
2,70,3,4,1,5.0,3,0,0,0
2,48,3,4,1,2.44,1,1,1,0
2,60,4,4,2,1.32,2,2,0,3
1,59,3,3,3,0.88,3,3,15,17
1,51,4,3,3,0.0,2,1,0,2
1,49,3,4,1,5.0,3,1,12,0
1,22,4,2,3,3.88,5,3,4,2
2,30,3,3,1,0.61,2,1,1,0
2,43,4,2,3,0.04,5,5,0,1
1,62,4,4,1,2.48,1,1,0,0
2,48,3,4,1,1.55,0,0,0,2
1,38,4,3,1,0.6,1,1,2,2
2,32,4,4,3,2.28,3,2,0,0
2,40,3,5,1,5.0,7,0,0,0
2,34,4,4,2,1.98,3,3,0,0
1,51,3,3,1,5.0,4,1,0,0
2,27,4,5,1,2.99,3,1,0,0
2,62,3,1,3,0.65,0,0,0,2
1,25,6,4,3,1.2,7,1,0,0
1,65,3,3,2,5.0,3,0,2,0
2,44,2,2,2,0.1,7,7,0,0
2,75,3,4,2,2.12,1,1,5,0
1,53,6,5,1,0.89,2,2,0,0
2,50,6,3,1,2.98,0,0,0,0
2,55,3,4,1,3.82,1,1,1,0
1,48,3,4,2,0.87,4,1,0,0
1,61,6,1,1,2.15,4,0,0,0
2,39,4,4,1,3.47,0,0,0,0
1,52,6,3,1,3.04,4,4,0,0
2,59,3,4,1,3.39,4,4,5,25
2,29,4,4,3,0.09,15,15,0,0
2,65,2,1,1,0.93,1,1,0,0
1,69,3,5,1,5.0,8,1,0,2
1,34,3,3,1,0.43,3,1,10,5
2,25,2,3,1,1.49,15,15,6,0
1,52,1,1,1,1.04,2,2,0,0
1,48,1,1,1,5.0,1,1,1,0
1,24,6,4,3,2.94,6,1,0,0
1,58,2,2,1,2.4,0,0,3,0
1,76,3,3,1,5.0,1,0,2,1
2,60,3,4,1,3.67,2,1,0,10
2,21,1,3,3,1.22,1,0,0,0
2,74,3,4,1,1.97,0,0,0,0
1,71,3,5,1,5.0,0,0,0,0
2,47,6,5,1,5.0,7,0,0,0
2,63,1,3,1,5.0,2,1,3,0
1,47,6,5,1,5.0,0,0,0,2
2,32,1,5,2,1.07,2,1,3,0
2,29,3,4,1,3.05,0,0,0,0
1,28,1,4,3,1.82,1,0,0,0
2,38,3,4,1,4.25,7,7,4,0
1,42,3,4,2,4.0,21,0,30,4
1,36,2,4,1,2.69,4,1,20,15
1,68,2,3,2,0.52,1,1,1,15
2,47,2,2,3,0.75,3,1,0,0
2,40,1,4,2,3.4,10,2,0,0
2,61,4,4,2,1.29,3,2,0,5
1,43,2,4,1,0.68,2,2,2,4
2,31,6,4,3,2.28,7,1,0,0
2,65,3,5,1,5.0,1,0,0,0
2,38,6,4,1,4.41,1,1,0,2
1,34,3,5,3,4.56,10,5,0,0
2,37,3,5,1,0.64,4,1,0,2
2,43,2,4,1,0.94,1,1,1,2
1,70,3,5,1,2.99,1,0,0,1
2,45,2,3,1,0.1,4,0,5,5
2,41,1,1,1,0.56,2,2,3,0
2,61,4,5,2,3.48,0,0,0,0
2,80,3,3,2,1.41,3,0,0,0
1,64,1,1,1,0.56,0,0,0,0
1,67,3,5,1,5.0,6,2,0,0
1,54,3,4,1,4.74,5,5,0,3
1,80,3,5,1,5.0,3,1,2,0
2,43,4,4,3,1.06,1,1,0,0
2,41,7,2,2,2.29,7,7,0,0
2,75,3,3,2,2.4,4,0,2,12
2,77,3,5,1,5.0,7,1,2,0
2,24,1,3,1,3.19,3,3,0,5
1,65,4,3,1,0.92,0,0,0,2
1,29,3,4,2,5.0,14,7,10,2
2,60,2,3,1,5.0,2,0,2,0
1,33,3,3,3,2.02,0,0,0,1
1,27,2,3,1,5.0,3,0,0,0
2,80,3,4,2,1.16,2,2,0,5
2,52,6,3,1,0.96,4,0,0,0
1,77,3,4,1,5.0,0,0,0,0
1,58,6,4,1,3.65,2,2,4,0
1,74,3,5,2,2.16,1,0,0,1
1,55,6,5,1,5.0,9,9,10,10
2,71,4,3,2,0.89,0,0,1,0
2,33,4,4,2,2.36,0,0,1,3
2,80,3,5,1,2.71,0,0,1,3
2,34,4,4,3,0.33,2,2,0,1
1,37,1,4,1,2.99,1,0,0,0
2,45,3,3,1,1.15,2,2,1,0
1,76,3,4,1,2.12,1,0,0,2
2,80,2,1,2,2.04,1,1,2,0
2,48,4,4,2,0.4,7,3,2,0
2,56,1,1,2,3.11,2,2,0,0
1,61,3,5,2,1.89,0,0,2,0
2,62,3,3,2,1.28,2,1,0,0
1,61,4,4,3,2.07,0,0,1,0
1,51,3,5,1,5.0,1,0,0,0
1,23,2,4,3,0.45,2,1,2,1
2,80,3,5,1,4.25,5,0,8,8
1,39,6,5,1,4.81,2,1,0,0
1,65,2,2,1,1.37,0,0,1,2
2,42,4,4,3,2.34,2,2,0,0
2,43,3,3,3,0.59,2,1,0,1
1,80,3,5,2,5.0,3,1,8,2
1,28,4,5,3,3.4,15,1,60,0
1,34,3,4,1,1.06,3,3,0,2
2,23,3,4,1,3.11,3,3,1,2
1,70,4,4,2,4.23,4,4,1,2
2,55,4,5,1,4.91,3,3,0,10
1,80,3,5,2,4.31,7,1,0,2
1,47,3,4,1,5.0,2,1,0,0
2,39,3,5,1,5.0,7,1,3,1
1,59,3,1,3,2.0,0,0,0,4
1,80,3,5,1,5.0,4,1,8,4
2,34,6,5,3,3.28,2,1,20,1
2,69,4,5,3,3.2,0,0,2,10
2,56,3,4,3,0.0,2,2,0,0
1,66,4,4,2,3.52,0,0,0,0
1,42,3,5,1,5.0,6,0,0,1
1,26,1,4,3,1.94,2,1,2,0
2,37,3,5,1,5.0,2,1,2,0
1,67,3,4,1,3.6,3,0,0,4
2,68,4,5,2,3.73,4,4,8,0
1,65,3,4,2,1.72,0,0,0,0
2,80,3,4,1,4.43,5,0,1,3
1,38,4,2,3,2.67,0,0,0,0
1,56,3,3,2,0.62,4,2,0,2
2,31,4,4,1,1.52,1,1,3,0
2,41,3,4,2,3.92,1,0,1,0
2,71,2,4,2,0.82,0,0,2,6
2,80,3,3,2,1.58,2,0,0,0
1,80,3,5,2,2.44,1,0,0,0
1,64,4,2,1,2.43,1,0,0,0
2,78,3,2,1,1.17,1,0,0,1
1,27,4,5,3,3.92,3,0,0,0
1,58,4,2,3,2.14,3,0,2,1
1,21,3,5,3,5.0,5,1,0,0
1,32,3,3,3,1.98,10,6,1,3
2,63,4,2,1,0.76,1,1,0,0
1,80,3,3,2,2.64,0,0,0,0
2,65,3,3,2,0.9,1,0,0,0
1,35,1,5,1,2.4,3,2,3,0
1,50,4,3,3,3.48,2,1,0,0
1,62,4,3,1,0.74,0,0,0,0
2,59,4,4,1,4.14,0,0,0,0
1,80,3,2,1,1.7,0,0,0,0
1,67,4,4,1,2.54,1,1,0,0
1,42,3,5,1,5.0,9,6,0,0
1,68,2,1,2,0.98,7,5,0,0
2,38,3,4,1,1.19,3,3,1,0
1,54,4,2,1,0.94,2,0,0,0
1,20,3,3,3,4.74,3,0,20,2
2,35,6,3,1,4.09,4,4,1,0
2,57,4,3,1,2.49,1,1,2,0
1,72,2,2,1,1.03,1,0,0,1
1,33,3,3,1,1.21,7,7,0,15
1,78,3,3,1,3.08,4,2,2,0
2,44,4,5,1,4.32,4,4,0,0
2,31,4,4,2,1.77,2,1,0,0
1,57,1,1,2,2.55,5,5,0,0
1,25,3,2,1,0.51,2,2,5,2
2,65,6,3,1,1.54,2,2,0,2
1,52,1,1,1,0.43,0,0,0,0
2,80,3,3,2,2.08,6,2,3,4
2,48,3,4,3,1.66,6,6,8,17
1,76,7,2,1,0.89,5,2,1,2
2,39,4,5,2,0.78,2,1,0,0
2,64,4,4,2,0.82,2,2,0,0
2,55,4,4,2,0.96,1,1,2,0
2,71,1,1,3,3.11,0,0,0,0
2,54,1,3,2,4.16,5,1,20,1
1,69,2,3,1,3.37,1,1,0,0
1,34,4,3,3,1.11,7,7,5,20
1,25,6,5,1,1.32,1,0,0,0
1,80,3,5,1,1.23,2,1,2,15
1,68,3,2,1,2.13,4,3,1,0
2,61,3,5,1,5.0,2,2,1,1
1,25,6,5,3,1.92,5,0,0,0
1,28,3,3,1,3.25,10,8,0,1
2,33,1,1,1,1.01,0,0,0,0
1,37,4,4,3,0.34,0,0,0,0
1,24,7,4,3,0.58,2,2,0,3
1,39,4,2,1,1.65,4,2,3,5
2,57,6,5,1,5.0,21,0,0,0
2,40,1,4,1,4.93,5,1,0,0
2,55,6,5,1,2.43,2,1,2,1
1,57,3,4,1,5.0,6,2,12,0
1,80,3,1,1,1.1,2,2,0,4
2,53,2,2,1,0.59,1,1,2,0
1,61,4,4,2,1.12,0,0,1,7
2,77,6,5,1,2.41,1,0,0,0
2,57,3,4,1,2.6,0,0,4,0
1,50,6,3,1,2.45,15,0,0,0
2,80,3,3,2,1.48,0,0,2,2
1,53,4,3,1,4.33,0,0,0,12
1,72,4,2,2,1.82,0,0,0,0
1,71,4,4,1,3.46,1,1,1,8
2,29,3,4,3,2.89,6,0,10,0
2,80,3,3,2,0.99,2,0,1,0
2,37,1,2,1,0.7,1,1,0,0
2,70,4,1,3,3.46,4,4,0,6
2,54,3,3,1,0.72,1,1,0,0
1,20,7,4,3,2.94,15,6,0,8
2,71,3,5,1,4.93,10,5,1,2
2,80,3,2,2,0.84,0,0,0,0
2,28,1,4,1,2.19,1,1,0,0
2,52,4,5,3,2.2,3,1,0,0
1,69,4,5,1,2.61,5,2,0,0
1,35,3,5,1,5.0,3,1,0,0
2,55,1,5,1,5.0,3,3,2,0
2,69,1,3,1,2.59,0,0,0,0
2,58,4,2,1,2.73,3,3,0,0
2,32,4,4,1,1.53,4,4,2,21
1,48,4,3,1,1.92,2,1,0,3
2,53,1,5,2,4.28,0,0,0,0
1,59,3,5,2,5.0,0,0,0,0
2,59,3,4,1,5.0,5,1,0,2
2,33,4,3,3,1.18,3,0,0,1
2,66,4,4,1,2.54,2,2,0,0
1,37,6,5,1,5.0,3,0,0,0
2,57,4,4,1,5.0,4,0,12,0
2,77,2,2,2,4.0,2,1,0,0
2,46,3,4,1,0.87,3,1,0,0
2,69,4,2,3,0.7,3,2,3,4
1,80,2,2,1,1.45,0,0,0,0
1,26,6,5,3,5.0,10,0,0,0
2,44,4,3,1,0.72,0,0,0,0
2,80,2,1,1,0.0,0,0,3,0
1,59,3,4,1,4.81,3,3,0,15
2,74,3,5,1,0.77,2,0,4,1
2,60,2,1,2,1.06,5,2,5,4
2,70,6,3,1,3.86,1,0,0,0
1,56,2,1,1,3.15,5,3,0,0
2,28,4,4,3,0.73,1,1,0,0
2,50,4,4,3,5.0,5,2,0,0
2,55,4,5,2,5.0,10,8,2,0
1,47,1,2,1,0.92,7,5,0,0
1,39,3,4,1,0.52,2,2,0,2
2,51,1,3,2,0.96,0,0,2,0
1,28,2,3,1,0.56,4,4,6,0
2,58,3,1,3,0.78,1,1,0,0
1,64,3,3,2,2.0,0,0,2,0
1,30,4,3,3,1.84,4,4,0,0
1,80,3,2,1,0.86,0,0,0,3
2,70,3,3,1,4.65,5,5,0,0
1,26,4,2,1,0.98,5,5,0,0
1,32,6,4,1,1.32,0,0,0,0
1,70,3,2,1,5.0,2,2,4,0
2,38,3,5,1,5.0,3,0,0,0
1,42,3,4,1,1.19,2,2,1,2
1,73,4,4,2,1.62,1,1,0,0
1,59,3,2,1,5.0,2,0,0,0
2,78,3,4,1,3.4,3,0,0,0
2,44,3,5,2,2.89,1,1,4,0
1,65,2,1,1,1.87,2,1,0,0
2,40,7,5,3,5.0,3,0,0,0
2,71,3,4,1,2.48,3,0,0,0
2,53,3,5,3,4.78,7,7,0,0
1,80,4,2,1,1.52,0,0,0,0
1,65,4,2,3,0.96,0,0,0,0
1,51,2,4,2,3.34,4,2,0,0
2,42,1,2,1,1.92,1,0,0,0
2,65,7,4,2,0.82,20,20,42,1
2,45,7,4,1,2.9,2,1,0,0
1,37,3,5,1,5.0,1,0,0,7
2,34,6,5,1,5.0,5,1,0,1
1,23,2,4,1,2.55,5,5,2,5
1,54,6,5,1,5.0,0,0,0,0
2,71,3,3,2,2.32,2,2,1,1
1,24,1,4,3,1.66,3,3,0,0
1,23,4,3,1,0.35,2,1,0,3
2,62,4,4,1,4.64,0,0,0,1
2,44,6,5,1,3.39,12,5,2,2
2,62,3,5,1,3.75,2,0,0,8
2,66,2,4,1,1.66,0,0,0,0
1,31,1,4,1,5.0,2,0,1,0
2,43,1,2,1,0.1,3,3,0,8
1,67,4,5,1,2.49,2,2,5,5
2,51,2,5,1,1.71,10,4,5,6
1,37,4,2,3,0.58,20,15,2,10
2,80,3,4,1,5.0,3,0,0,0
2,66,3,4,2,4.89,2,0,1,0
2,26,1,3,1,1.97,2,1,0,0
2,42,1,1,2,1.11,1,1,0,0
1,56,3,3,3,1.49,4,4,0,25
2,63,2,4,1,5.0,3,0,0,0
2,80,3,5,2,4.12,2,0,1,0
2,80,3,5,2,5.0,7,5,10,12
1,32,4,3,3,0.25,4,4,7,2
2,21,3,4,1,0.94,3,3,0,15
1,31,4,3,1,0.61,2,2,0,2
1,22,1,4,3,5.0,1,1,4,21
